Codigo distrito;Nombre tipo zona;Nit cliente-sucursal;Recency;Monetary;Frequency;Distrito-Nombretipozona
106;Artes graficas;1760956343-1;15;24608;6;106-Artes graficas
106;Artes graficas;1760958838-1;23;253;1;106-Artes graficas
106;Artes graficas;1760963666-1;22;16935;5;106-Artes graficas
106;Artes graficas;1760966694-1;23;9951;14;106-Artes graficas
106;Artes graficas;1760969152-1;4;5576;2;106-Artes graficas
106;Artes graficas;1760975244-1;2;2206;1;106-Artes graficas
106;Artes graficas;1760984392-1;22;6220;2;106-Artes graficas
106;Artes graficas;1761012430-1;24;20907;11;106-Artes graficas
106;Artes graficas;1761016145-1;6;43;1;106-Artes graficas
106;Artes graficas;1761018468-1;8;842;8;106-Artes graficas
106;Artes graficas;1761026099-1;23;47811;14;106-Artes graficas
106;Artes graficas;1761029624-1;6;86;1;106-Artes graficas
106;Artes graficas;1761034169-1;23;171501;14;106-Artes graficas
106;Artes graficas;1761039636-1;24;301679;20;106-Artes graficas
106;Artes graficas;1761040300-1;24;20102;15;106-Artes graficas
106;Artes graficas;1761052043-1;20;15990;3;106-Artes graficas
106;Artes graficas;1761059954-1;24;1986448;24;106-Artes graficas
106;Artes graficas;1761064025-1;22;3038;10;106-Artes graficas
106;Artes graficas;1761069739-1;17;80082;6;106-Artes graficas
106;Artes graficas;1761075820-1;10;241;1;106-Artes graficas
106;Artes graficas;1761077400-1;14;365;1;106-Artes graficas
106;Artes graficas;1761084676-1;24;38591;20;106-Artes graficas
106;Artes graficas;1761086856-1;24;602101;23;106-Artes graficas
106;Artes graficas;1761095863-1;21;16864;8;106-Artes graficas
106;Artes graficas;1761100199-1;23;183080;19;106-Artes graficas
106;Artes graficas;1761107878-1;14;6345;5;106-Artes graficas
106;Artes graficas;1761112898-1;24;67651;13;106-Artes graficas
106;Artes graficas;1761121108-1;23;121881;20;106-Artes graficas
106;Artes graficas;1761128810-1;13;7870;3;106-Artes graficas
106;Artes graficas;1761131017-1;22;1904;4;106-Artes graficas
106;Artes graficas;1761137231-1;24;77563;15;106-Artes graficas
106;Artes graficas;1761137593-1;24;27528;14;106-Artes graficas
106;Artes graficas;1761147511-1;24;86489;15;106-Artes graficas
106;Artes graficas;1761149979-1;20;13270;9;106-Artes graficas
106;Artes graficas;1761150125-1;12;764;1;106-Artes graficas
106;Artes graficas;1761151288-1;20;71781;5;106-Artes graficas
106;Artes graficas;1761159954-1;16;438;2;106-Artes graficas
106;Artes graficas;1761171751-1;17;5012;7;106-Artes graficas
106;Artes graficas;1761174969-1;13;20412;8;106-Artes graficas
106;Artes graficas;1761175764-1;23;10783;2;106-Artes graficas
106;Artes graficas;1761178814-1;24;74392;23;106-Artes graficas
106;Artes graficas;1761180377-1;24;174460;23;106-Artes graficas
106;Artes graficas;1761181518-1;24;9634;8;106-Artes graficas
106;Artes graficas;1761182467-1;4;5295;2;106-Artes graficas
106;Artes graficas;1761183024-1;24;103784;12;106-Artes graficas
106;Artes graficas;1761183848-2;24;285106;24;106-Artes graficas
106;Artes graficas;1761209928-1;23;3815;6;106-Artes graficas
106;Artes graficas;1761211133-1;24;21853;13;106-Artes graficas
106;Artes graficas;1761214314-1;24;111163;16;106-Artes graficas
106;Artes graficas;1761220334-1;24;78486;23;106-Artes graficas
106;Artes graficas;1761223823-1;24;190236;24;106-Artes graficas
106;Artes graficas;1761228274-1;4;424;1;106-Artes graficas
106;Artes graficas;1761231760-1;23;38176;6;106-Artes graficas
106;Artes graficas;1761244081-1;24;89654;22;106-Artes graficas
106;Artes graficas;1761245135-1;22;15823;13;106-Artes graficas
106;Artes graficas;1761246133-1;23;19312;5;106-Artes graficas
106;Artes graficas;1761246682-1;24;266798;24;106-Artes graficas
106;Artes graficas;1761246956-1;7;227;1;106-Artes graficas
106;Artes graficas;1761253040-1;13;2234;1;106-Artes graficas
106;Artes graficas;1761254444-1;24;17925;14;106-Artes graficas
106;Artes graficas;1761269918-1;2;67;1;106-Artes graficas
106;Artes graficas;1761271964-1;18;2167;3;106-Artes graficas
106;Artes graficas;1761278789-1;3;838;1;106-Artes graficas
106;Artes graficas;1761279540-1;22;3878;9;106-Artes graficas
106;Artes graficas;1761282499-1;22;153409;7;106-Artes graficas
106;Artes graficas;1761283808-1;20;65028;15;106-Artes graficas
106;Artes graficas;1761288425-1;24;45569;19;106-Artes graficas
106;Artes graficas;1761289670-1;22;30099;1;106-Artes graficas
106;Artes graficas;1761293798-1;24;2132;3;106-Artes graficas
106;Artes graficas;1761302090-1;18;500;1;106-Artes graficas
106;Artes graficas;1761303402-1;24;17252;7;106-Artes graficas
106;Artes graficas;1761310727-1;24;155957;18;106-Artes graficas
106;Artes graficas;1761320429-1;10;750;1;106-Artes graficas
106;Artes graficas;1761322734-1;24;180801;17;106-Artes graficas
106;Artes graficas;1761340767-1;14;2730;1;106-Artes graficas
106;Artes graficas;1761347137-1;11;427;1;106-Artes graficas
106;Artes graficas;1761349209-1;22;12715;7;106-Artes graficas
106;Artes graficas;1761350552-1;21;2563;13;106-Artes graficas
106;Artes graficas;1761350887-1;24;136623;21;106-Artes graficas
106;Artes graficas;1761353173-1;21;1676;2;106-Artes graficas
106;Artes graficas;1761355939-1;18;2685;2;106-Artes graficas
106;Artes graficas;1761364748-1;2;1473;2;106-Artes graficas
106;Artes graficas;1761369199-1;13;860;1;106-Artes graficas
106;Artes graficas;1761379138-1;15;2472;1;106-Artes graficas
106;Artes graficas;1761380433-1;24;355954;22;106-Artes graficas
106;Artes graficas;1761382151-1;18;5441;9;106-Artes graficas
106;Artes graficas;1761383458-1;21;16;1;106-Artes graficas
106;Artes graficas;1761387411-1;17;1624;1;106-Artes graficas
106;Artes graficas;1761388271-1;21;48377;2;106-Artes graficas
106;Artes graficas;1761389327-1;8;2316;1;106-Artes graficas
106;Artes graficas;1761392140-1;24;4887;7;106-Artes graficas
106;Artes graficas;1761393183-1;24;139439;23;106-Artes graficas
106;Artes graficas;1761394946-1;17;6575;8;106-Artes graficas
106;Artes graficas;1761397889-1;10;1154;1;106-Artes graficas
106;Artes graficas;1761405011-1;24;16383;1;106-Artes graficas
106;Artes graficas;1761406812-1;15;799;1;106-Artes graficas
106;Artes graficas;1761407469-1;24;34909;21;106-Artes graficas
106;Artes graficas;1761413245-1;24;15255;3;106-Artes graficas
106;Artes graficas;1761420515-1;18;135;1;106-Artes graficas
106;Artes graficas;1761436297-1;22;768;2;106-Artes graficas
106;Artes graficas;1761447607-1;17;8159;1;106-Artes graficas
106;Artes graficas;1761448105-1;23;21966;8;106-Artes graficas
106;Artes graficas;1761457365-1;17;724;1;106-Artes graficas
106;Artes graficas;1761458721-1;9;2280;4;106-Artes graficas
106;Artes graficas;1761463567-1;1;4129;1;106-Artes graficas
106;Artes graficas;1761463581-1;19;494;4;106-Artes graficas
106;Artes graficas;1761464279-1;23;11604;4;106-Artes graficas
106;Artes graficas;1761468613-1;15;2933;1;106-Artes graficas
106;Artes graficas;1761473695-1;24;111597;23;106-Artes graficas
106;Artes graficas;1761477173-1;16;3023;5;106-Artes graficas
106;Artes graficas;1761478756-1;9;2595;1;106-Artes graficas
106;Artes graficas;1761482157-1;24;22632;4;106-Artes graficas
106;Artes graficas;1761487945-1;21;2242;5;106-Artes graficas
106;Artes graficas;1761494033-1;19;5518;7;106-Artes graficas
106;Artes graficas;1761494848-1;17;100;1;106-Artes graficas
106;Artes graficas;1761502503-1;24;8731;3;106-Artes graficas
106;Artes graficas;1761513722-1;22;2538;4;106-Artes graficas
106;Artes graficas;1761527760-1;13;3412;4;106-Artes graficas
106;Artes graficas;1761533969-1;23;6238;6;106-Artes graficas
106;Artes graficas;1761560302-1;24;23581;13;106-Artes graficas
106;Artes graficas;1761562772-1;22;8853;4;106-Artes graficas
106;Artes graficas;1761587526-1;16;578;1;106-Artes graficas
106;Artes graficas;1761590467-1;21;73;1;106-Artes graficas
106;Artes graficas;1761592275-1;24;49136;7;106-Artes graficas
106;Artes graficas;1761606000-1;24;90670;9;106-Artes graficas
106;Artes graficas;1761608258-1;24;41278;9;106-Artes graficas
106;Artes graficas;1761624344-1;23;400;1;106-Artes graficas
106;Artes graficas;1761658569-1;21;43302;1;106-Artes graficas
106;Artes graficas;1761679100-1;24;4069;2;106-Artes graficas
106;Artes graficas;954259651-1;22;3023;3;106-Artes graficas
106;Artes graficas;958411916-1;22;95454;20;106-Artes graficas
106;Artes graficas;958494443-1;15;15229;7;106-Artes graficas
106;Artes graficas;958514830-1;2;950;1;106-Artes graficas
106;Artes graficas;958526074-1;24;1452;3;106-Artes graficas
106;Artes graficas;958556018-1;24;192687;15;106-Artes graficas
106;Artes graficas;958560387-1;24;7079;3;106-Artes graficas
106;Artes graficas;958564835-1;8;18535;5;106-Artes graficas
106;Artes graficas;958579593-1;21;16680;15;106-Artes graficas
106;Artes graficas;958581683-1;4;429;1;106-Artes graficas
106;Artes graficas;958587615-1;24;234319;24;106-Artes graficas
106;Artes graficas;958588895-1;17;114;1;106-Artes graficas
106;Artes graficas;958595407-1;23;876;7;106-Artes graficas
106;Artes graficas;958612475-1;7;6;1;106-Artes graficas
106;Artes graficas;958619492-1;24;38415;22;106-Artes graficas
106;Artes graficas;958659110-1;12;1307;1;106-Artes graficas
106;Artes graficas;958670251-1;11;2981;1;106-Artes graficas
106;Artes graficas;958670919-1;24;66979;13;106-Artes graficas
106;Artes graficas;958676133-1;23;10202;2;106-Artes graficas
106;Artes graficas;958677591-1;20;2456;1;106-Artes graficas
106;Artes graficas;958687067-1;24;3748;3;106-Artes graficas
106;Artes graficas;958688538-1;21;7923;7;106-Artes graficas
106;Artes graficas;958741718-1;6;151;2;106-Artes graficas
106;Artes graficas;958790697-1;23;4017;4;106-Artes graficas
106;Artes graficas;958801089-1;16;12416;1;106-Artes graficas
106;Institucional;1860333952-1;11;2100;1;106-Institucional
106;Institucional;1860950701-1;22;543;13;106-Institucional
106;Institucional;1861396173-1;24;3472;7;106-Institucional
106;Institucional;1877185737-1;24;1577;5;106-Institucional
106;Institucional;1877212173-1;24;3988;22;106-Institucional
106;Institucional;1877224662-1;19;12558;11;106-Institucional
106;Institucional;1877235811-1;16;9094;2;106-Institucional
106;Institucional;1877252414-1;23;925;4;106-Institucional
106;Institucional;1877259274-1;19;244;2;106-Institucional
106;Institucional;1877283972-1;24;3811;17;106-Institucional
106;Institucional;1880422852-1;24;1067664;24;106-Institucional
106;Institucional;1880445809-1;24;1550;13;106-Institucional
106;Institucional;1880457336-1;2;75;1;106-Institucional
106;Institucional;1880477960-1;20;147;2;106-Institucional
106;Institucional;1882120826-1;23;5100;4;106-Institucional
106;Institucional;870254640-1;2;1379;1;106-Institucional
106;Institucional;1891162496-1;23;3100;3;106-Institucional
106;Institucional;1895880877-1;24;2546;7;106-Institucional
106;Institucional;1896423641-1;16;10691;5;106-Institucional
106;Institucional;1896627873-1;3;726;2;106-Institucional
106;Institucional;1896631043-1;20;1104;1;106-Institucional
106;Institucional;1896641113-1;20;8520;8;106-Institucional
106;Institucional;1896648022-1;11;724;3;106-Institucional
106;Institucional;1896682570-1;3;168;1;106-Institucional
106;Institucional;1896700218-1;6;6059;1;106-Institucional
106;Institucional;1896979353-1;22;18369;3;106-Institucional
106;Institucional;1897605626-1;18;912;17;106-Institucional
106;Institucional;1897611614-1;6;208;1;106-Institucional
106;Institucional;1897615555-1;21;6423;3;106-Institucional
106;Institucional;1897622878-1;23;871;2;106-Institucional
106;Institucional;1897639093-1;24;1464;2;106-Institucional
106;Institucional;1897661043-1;23;18788;12;106-Institucional
106;Institucional;1899078614-1;23;934;7;106-Institucional
106;Institucional;1899496358-1;9;829;1;106-Institucional
106;Institucional;1900064824-1;22;44743;8;106-Institucional
106;Institucional;1900067045-1;10;379;2;106-Institucional
106;Institucional;1900537072-1;15;21255;3;106-Institucional
106;Institucional;1900762305-1;24;5465;23;106-Institucional
106;Institucional;1900772077-1;5;385;1;106-Institucional
106;Institucional;1900772266-1;2;867;1;106-Institucional
106;Institucional;1901231665-1;23;564;2;106-Institucional
106;Institucional;1904535750-1;12;1040;1;106-Institucional
106;Institucional;1905046664-1;24;1926;1;106-Institucional
106;Institucional;1908045144-1;10;6792;4;106-Institucional
106;Institucional;1967102331-1;24;520;2;106-Institucional
106;Institucional;1967111840-1;24;164572;24;106-Institucional
106;Institucional;1988292774-1;6;685;1;106-Institucional
106;Institucional;1988295199-1;23;2877;5;106-Institucional
106;Institucional;1988305733-1;24;268;4;106-Institucional
106;Institucional;1988433517-1;24;102;1;106-Institucional
106;Institucional;1988452483-1;13;765;1;106-Institucional
106;Institucional;1988457899-1;6;174;2;106-Institucional
106;Institucional;1988481238-1;20;6650;2;106-Institucional
106;Institucional;1988481789-1;24;589;16;106-Institucional
106;Institucional;2011972657-1;8;1285;2;106-Institucional
106;Institucional;2012217242-1;23;625;1;106-Institucional
106;Institucional;2012234561-1;6;675;2;106-Institucional
106;Institucional;2012253808-1;7;185;2;106-Institucional
106;Institucional;2012471982-1;22;452;4;106-Institucional
106;Institucional;2012713306-1;21;4022;7;106-Institucional
106;Institucional;2012742887-1;24;3583;13;106-Institucional
106;Institucional;2074755225-1;3;56551;3;106-Institucional
106;Institucional;2076753265-1;6;29;1;106-Institucional
106;Institucional;2095278834-1;19;2185;2;106-Institucional
106;Institucional;873392254-1;3;179;1;106-Institucional
106;Institucional;875288584-1;23;13427;18;106-Institucional
106;Institucional;875352983-1;20;2039;2;106-Institucional
106;Institucional;875357930-1;3;241;3;106-Institucional
106;Institucional;875362563-1;17;9177;8;106-Institucional
106;Institucional;875398885-1;7;423;1;106-Institucional
106;Institucional;875409937-1;18;7198;2;106-Institucional
106;Institucional;875462405-1;24;2296;22;106-Institucional
106;Institucional;875464157-1;18;3274;2;106-Institucional
106;Institucional;875531489-1;4;2400;1;106-Institucional
106;Institucional;875531543-1;24;4390;6;106-Institucional
106;Institucional;875538041-1;17;1185;5;106-Institucional
106;Institucional;878497055-1;4;268;1;106-Institucional
106;Institucional;878632693-1;7;1612;3;106-Institucional
106;Institucional;878791248-1;24;1200;7;106-Institucional
106;Institucional;881527425-1;12;5325;3;106-Institucional
106;Institucional;881600742-1;24;11310;14;106-Institucional
106;Institucional;881654805-1;23;14341;7;106-Institucional
106;Institucional;881757393-1;24;60287;23;106-Institucional
106;Institucional;881813937-1;23;761;3;106-Institucional
106;Institucional;881924255-1;24;3424;3;106-Institucional
106;Institucional;882158309-1;23;77828;7;106-Institucional
106;Institucional;882262985-1;18;1343;2;106-Institucional
106;Institucional;885301774-1;7;80;1;106-Institucional
106;Institucional;885560228-1;21;142;1;106-Institucional
106;Institucional;888725330-1;21;460;3;106-Institucional
106;Institucional;889408393-1;19;565;1;106-Institucional
106;Institucional;890373024-1;16;506;1;106-Institucional
106;Institucional;891329354-1;24;1259;6;106-Institucional
106;Institucional;891963972-1;11;111;1;106-Institucional
106;Institucional;891986354-1;24;700;9;106-Institucional
106;Institucional;892134233-1;2;84;1;106-Institucional
106;Institucional;892135765-1;24;9749;4;106-Institucional
106;Institucional;892169312-1;24;8996;13;106-Institucional
106;Institucional;892249534-1;24;576;3;106-Institucional
106;Institucional;892253739-1;7;7668;6;106-Institucional
106;Institucional;892333254-1;7;80;1;106-Institucional
106;Institucional;892345663-1;24;16808;7;106-Institucional
106;Institucional;892357277-1;1;1578;1;106-Institucional
106;Institucional;892465890-1;23;1774;6;106-Institucional
106;Institucional;892504904-1;12;633;12;106-Institucional
106;Institucional;892508995-1;13;6066;1;106-Institucional
106;Institucional;892583128-1;11;668;2;106-Institucional
106;Institucional;863337151-1;21;815;1;106-Institucional
106;Institucional;863353560-1;24;14371;12;106-Institucional
106;Institucional;863376723-1;21;441;3;106-Institucional
106;Institucional;863445390-1;24;10675;22;106-Institucional
106;Institucional;863591559-1;21;4697;7;106-Institucional
106;Institucional;863644707-1;24;25135;9;106-Institucional
106;Institucional;897976905-1;24;265;1;106-Institucional
106;Institucional;899218671-1;7;703;2;106-Institucional
106;Institucional;899218672-1;24;4942;9;106-Institucional
106;Institucional;899235900-1;24;12898;8;106-Institucional
106;Institucional;899338943-1;20;3357;7;106-Institucional
106;Institucional;899412843-1;23;22136;6;106-Institucional
106;Institucional;899461525-1;13;2180;4;106-Institucional
106;Institucional;901375497-1;20;786;2;106-Institucional
106;Institucional;902236399-1;11;1741;11;106-Institucional
106;Institucional;902775932-1;5;679;1;106-Institucional
106;Institucional;902792305-1;3;197;2;106-Institucional
106;Institucional;902894280-1;20;304;2;106-Institucional
106;Institucional;902898895-1;12;421;8;106-Institucional
106;Institucional;902905446-1;23;13847;10;106-Institucional
106;Institucional;902912314-1;23;2313;9;106-Institucional
106;Institucional;902913449-1;24;3582;9;106-Institucional
106;Institucional;902921693-1;1;35;1;106-Institucional
106;Institucional;902923073-1;21;867;4;106-Institucional
106;Institucional;902926258-1;13;686;13;106-Institucional
106;Institucional;902927142-1;13;223;1;106-Institucional
106;Institucional;902993995-1;21;236;1;106-Institucional
106;Institucional;903057380-1;12;573;1;106-Institucional
106;Institucional;903077467-1;3;184;1;106-Institucional
106;Institucional;903086733-1;20;284;1;106-Institucional
106;Institucional;903087554-1;24;258360;24;106-Institucional
106;Institucional;903111901-1;18;681;2;106-Institucional
106;Institucional;903119996-1;24;1378;7;106-Institucional
106;Institucional;903290283-1;5;445;5;106-Institucional
106;Institucional;903409682-1;18;573;1;106-Institucional
106;Institucional;903449691-1;24;4258;5;106-Institucional
106;Institucional;903451072-1;23;73958;22;106-Institucional
